DateKey,OrderDate,RequiredDate,ShippedDate
2019,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-27 00:00:00
2020,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-27 00:00:00
2021,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-27 00:00:00
2022,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-24 00:00:00
2023,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-24 00:00:00
2024,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-24 00:00:00
2025,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-24 00:00:00
2026,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-24 00:00:00
2027,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-23 00:00:00
2028,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-23 00:00:00
2029,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-23 00:00:00
2030,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-23 00:00:00
2031,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-23 00:00:00
2032,1998-04-20 00:00:00,1998-06-01 00:00:00,1998-04-27 00:00:00
2033,1998-04-20 00:00:00,1998-06-01 00:00:00,1998-04-27 00:00:00
2034,1998-04-20 00:00:00,1998-06-01 00:00:00,1998-04-27 00:00:00
2035,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-04-24 00:00:00
2036,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-04-24 00:00:00
2037,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-04-24 00:00:00
2038,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-04-24 00:00:00
2039,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-04-22 00:00:00
2040,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-04-22 00:00:00
2041,1998-04-21 00:00:00,1998-05-19 00:00:00,1998-04-27 00:00:00
2042,1998-04-21 00:00:00,1998-05-19 00:00:00,1998-04-30 00:00:00
2043,1998-04-21 00:00:00,1998-05-19 00:00:00,1998-04-30 00:00:00
2044,1998-04-21 00:00:00,1998-05-19 00:00:00,1998-04-30 00:00:00
2045,1998-04-21 00:00:00,1998-05-19 00:00:00,
2046,1998-04-21 00:00:00,1998-05-19 00:00:00,
2047,1998-04-21 00:00:00,1998-05-19 00:00:00,
2048,1998-04-21 00:00:00,1998-05-19 00:00:00,
2049,1998-04-22 00:00:00,1998-05-20 00:00:00,
2050,1998-04-22 00:00:00,1998-05-20 00:00:00,1998-04-28 00:00:00
2051,1998-04-22 00:00:00,1998-05-20 00:00:00,1998-04-28 00:00:00
2052,1998-04-22 00:00:00,1998-05-06 00:00:00,1998-05-01 00:00:00
2053,1998-04-22 00:00:00,1998-05-06 00:00:00,1998-05-01 00:00:00
2054,1998-04-22 00:00:00,1998-05-20 00:00:00,1998-04-29 00:00:00
2055,1998-04-23 00:00:00,1998-05-21 00:00:00,1998-05-01 00:00:00
2056,1998-04-23 00:00:00,1998-05-21 00:00:00,
2057,1998-04-23 00:00:00,1998-05-21 00:00:00,
2058,1998-04-23 00:00:00,1998-05-21 00:00:00,1998-04-24 00:00:00
2059,1998-04-23 00:00:00,1998-05-21 00:00:00,1998-04-24 00:00:00
2060,1998-04-23 00:00:00,1998-05-21 00:00:00,1998-04-24 00:00:00
2061,1998-04-24 00:00:00,1998-05-22 00:00:00,1998-05-01 00:00:00
2062,1998-04-24 00:00:00,1998-05-22 00:00:00,1998-05-01 00:00:00
2063,1998-04-24 00:00:00,1998-05-22 00:00:00,1998-04-30 00:00:00
2064,1998-04-24 00:00:00,1998-05-22 00:00:00,1998-05-04 00:00:00
2065,1998-04-24 00:00:00,1998-05-22 00:00:00,1998-05-04 00:00:00
2066,1998-04-27 00:00:00,1998-05-25 00:00:00,1998-05-05 00:00:00
2067,1998-04-27 00:00:00,1998-05-25 00:00:00,
2068,1998-04-27 00:00:00,1998-05-25 00:00:00,1998-05-01 00:00:00
2069,1998-04-27 00:00:00,1998-05-25 00:00:00,1998-05-01 00:00:00
2070,1998-04-27 00:00:00,1998-05-25 00:00:00,1998-04-29 00:00:00
2071,1998-04-27 00:00:00,1998-05-25 00:00:00,1998-04-29 00:00:00
2072,1998-04-27 00:00:00,1998-05-25 00:00:00,1998-04-29 00:00:00
2073,1998-04-28 00:00:00,1998-05-26 00:00:00,
2074,1998-04-28 00:00:00,1998-05-26 00:00:00,
2075,1998-04-28 00:00:00,1998-05-26 00:00:00,1998-05-05 00:00:00
2076,1998-04-28 00:00:00,1998-05-26 00:00:00,1998-05-05 00:00:00
2077,1998-04-28 00:00:00,1998-05-26 00:00:00,1998-05-05 00:00:00
2078,1998-04-28 00:00:00,1998-05-26 00:00:00,1998-05-05 00:00:00
2079,1998-04-28 00:00:00,1998-05-12 00:00:00,1998-05-01 00:00:00
2080,1998-04-28 00:00:00,1998-05-12 00:00:00,1998-05-01 00:00:00
2081,1998-04-28 00:00:00,1998-05-12 00:00:00,1998-05-01 00:00:00
2082,1998-04-29 00:00:00,1998-05-27 00:00:00,1998-05-01 00:00:00
2083,1998-04-29 00:00:00,1998-05-27 00:00:00,
2084,1998-04-29 00:00:00,1998-05-27 00:00:00,
2085,1998-04-29 00:00:00,1998-05-27 00:00:00,
2086,1998-04-29 00:00:00,1998-06-10 00:00:00,
2087,1998-04-29 00:00:00,1998-06-10 00:00:00,
2088,1998-04-29 00:00:00,1998-06-10 00:00:00,
2089,1998-04-30 00:00:00,1998-05-28 00:00:00,1998-05-04 00:00:00
2090,1998-04-30 00:00:00,1998-05-28 00:00:00,1998-05-04 00:00:00
2091,1998-04-30 00:00:00,1998-06-11 00:00:00,
2092,1998-04-30 00:00:00,1998-05-28 00:00:00,
2093,1998-04-30 00:00:00,1998-05-28 00:00:00,
2094,1998-04-30 00:00:00,1998-05-28 00:00:00,1998-05-06 00:00:00
2095,1998-04-30 00:00:00,1998-05-28 00:00:00,1998-05-06 00:00:00
2096,1998-04-30 00:00:00,1998-05-28 00:00:00,1998-05-06 00:00:00
2097,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2098,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2099,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2100,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2101,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2102,1998-05-01 00:00:00,1998-05-29 00:00:00,
2103,1998-05-01 00:00:00,1998-05-29 00:00:00,
2104,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2105,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2106,1998-05-01 00:00:00,1998-05-29 00:00:00,1998-05-04 00:00:00
2107,1998-05-04 00:00:00,1998-05-18 00:00:00,1998-05-06 00:00:00
2108,1998-05-04 00:00:00,1998-06-01 00:00:00,
2109,1998-05-04 00:00:00,1998-06-01 00:00:00,
2110,1998-05-04 00:00:00,1998-06-01 00:00:00,
2111,1998-05-04 00:00:00,1998-06-01 00:00:00,1998-05-06 00:00:00
2112,1998-05-05 00:00:00,1998-06-02 00:00:00,
2113,1998-05-05 00:00:00,1998-06-02 00:00:00,
2114,1998-05-05 00:00:00,1998-06-02 00:00:00,
2115,1998-05-05 00:00:00,1998-06-02 00:00:00,
2116,1998-05-05 00:00:00,1998-06-02 00:00:00,
2117,1998-05-05 00:00:00,1998-06-02 00:00:00,
2118,1998-05-05 00:00:00,1998-06-02 00:00:00,
2119,1998-05-05 00:00:00,1998-06-02 00:00:00,
2120,1998-05-05 00:00:00,1998-06-02 00:00:00,
2121,1998-05-05 00:00:00,1998-06-02 00:00:00,
2122,1998-05-05 00:00:00,1998-06-02 00:00:00,
2123,1998-05-05 00:00:00,1998-06-02 00:00:00,
2124,1998-05-06 00:00:00,1998-06-03 00:00:00,
2125,1998-05-06 00:00:00,1998-06-03 00:00:00,
2126,1998-05-06 00:00:00,1998-06-03 00:00:00,
2127,1998-05-06 00:00:00,1998-06-03 00:00:00,
2128,1998-05-06 00:00:00,1998-06-03 00:00:00,
2129,1998-05-06 00:00:00,1998-06-03 00:00:00,
2130,1998-05-06 00:00:00,1998-06-03 00:00:00,
2131,1998-05-06 00:00:00,1998-06-03 00:00:00,
2132,1998-05-06 00:00:00,1998-06-03 00:00:00,
2133,1998-05-06 00:00:00,1998-06-03 00:00:00,
2134,1998-05-06 00:00:00,1998-06-03 00:00:00,
2135,1998-05-06 00:00:00,1998-06-03 00:00:00,
2136,1998-05-06 00:00:00,1998-06-03 00:00:00,
2137,1998-05-06 00:00:00,1998-06-03 00:00:00,
2138,1998-05-06 00:00:00,1998-06-03 00:00:00,
2139,1998-05-06 00:00:00,1998-06-03 00:00:00,
2140,1998-05-06 00:00:00,1998-06-03 00:00:00,
2141,1998-05-06 00:00:00,1998-06-03 00:00:00,
2142,1998-05-06 00:00:00,1998-06-03 00:00:00,
2143,1998-05-06 00:00:00,1998-06-03 00:00:00,
2144,1998-05-06 00:00:00,1998-06-03 00:00:00,
2145,1998-05-06 00:00:00,1998-06-03 00:00:00,
2146,1998-05-06 00:00:00,1998-06-03 00:00:00,
2147,1998-05-06 00:00:00,1998-06-03 00:00:00,
2148,1998-05-06 00:00:00,1998-06-03 00:00:00,
2149,1998-05-06 00:00:00,1998-06-03 00:00:00,
2150,1998-05-06 00:00:00,1998-06-03 00:00:00,
2151,1998-05-06 00:00:00,1998-06-03 00:00:00,
2152,1998-05-06 00:00:00,1998-06-03 00:00:00,
2153,1998-05-06 00:00:00,1998-06-03 00:00:00,
2154,1998-05-06 00:00:00,1998-06-03 00:00:00,
2155,1998-05-06 00:00:00,1998-06-03 00:00:00,
